Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,City,Region,Distance_KM,Pickup_Delay_Minutes,Demand_Pressure,Festival,Is_Monsoon
SYN2024121900066,31,4.4,26.790908,80.934452,27.003085,81.092194,2024-12-19,21:10:37,21:18:37,Windy,Low,motorcycle,Metropolitian,67,Pet Supplies,Lucknow,North,15.65,8,1.098,None,False
SYN2024121900523,30,4.4,13.21877,80.227073,13.247785,80.336712,2024-12-19,17:56:47,18:09:47,Cloudy,Jam,van,Metropolitian,101,Jewelry,Chennai,South,11.87,13,1.098,None,False
SYN2024121900792,39,4.6,12.907578,77.648477,12.97855,77.599759,2024-12-19,12:24:19,12:32:19,Windy,Low,scooter,Metropolitian,46,Home,Bengaluru,South,5.28,8,1.098,None,False
SYN2024121900312,27,4.4,22.718258,75.834399,22.813637,75.909792,2024-12-19,22:17:43,22:22:43,Windy,Low,motorcycle,Metropolitian,63,Snacks,Indore,Central,7.73,5,1.098,None,False
SYN2024121900344,24,5.0,22.945745,72.690058,23.002672,72.691055,2024-12-19,20:58:34,21:14:34,Windy,Jam,motorcycle,Metropolitian,74,Books,Ahmedabad,West,0.5,16,1.098,None,False
SYN2024121900484,25,4.6,26.974349,75.732104,26.970116,75.804077,2024-12-19,20:54:54,21:13:54,Stormy,Jam,motorcycle,Metropolitian,94,Cosmetics,Jaipur,North,7.13,19,1.098,None,False
SYN2024121900642,23,5.0,23.238624,77.471466,23.2682,77.358652,2024-12-19,18:10:48,18:20:48,Sunny,Jam,motorcycle,Urban,84,Apparel,Bhopal,Central,11.53,10,1.098,None,False
SYN2024121900385,30,4.7,13.021251,77.54564,12.947784,77.410396,2024-12-19,20:45:52,20:55:52,Stormy,Low,motorcycle,Metropolitian,82,Kitchen,Bengaluru,South,14.65,10,1.098,None,False
SYN2024121900220,24,5.0,22.613828,88.41731,22.599673,88.399589,2024-12-19,09:15:25,09:23:25,Stormy,Medium,motorcycle,Metropolitian,58,Skincare,Kolkata,East,1.82,8,1.098,None,False
SYN2024121900728,31,4.3,26.922071,75.801093,26.826226,75.677382,2024-12-19,22:37:32,22:51:32,Cloudy,High,motorcycle,Metropolitian,93,Apparel,Jaipur,North,12.27,14,1.098,None,False
SYN2024121900502,26,4.6,18.377252,73.865613,18.307354,73.880206,2024-12-19,21:05:01,21:21:01,Sandstorms,Jam,motorcycle,Metropolitian,89,Skincare,Pune,West,1.55,16,1.098,None,False
SYN2024121900468,32,4.5,19.017509,72.867124,19.153914,72.859596,2024-12-19,21:13:35,21:30:35,Fog,Jam,motorcycle,Metropolitian,102,Clothing,Mumbai,West,0.83,17,1.098,None,False
SYN2024121900338,31,4.5,18.533732,73.975923,18.350823,74.003519,2024-12-19,12:53:10,13:00:10,Sandstorms,Low,scooter,Other,29,Electronics,Pune,West,2.93,7,1.098,None,False
SYN2024121900399,28,4.6,23.292565,77.489103,23.210054,77.209483,2024-12-19,23:52:49,00:04:49,Cloudy,High,motorcycle,Metropolitian,174,Outdoors,Bhopal,Central,28.57,12,1.098,None,False
SYN2024121900533,25,4.1,20.395824,86.004689,20.347828,86.063841,2024-12-19,17:36:26,17:53:26,Fog,Jam,motorcycle,Metropolitian,82,Kitchen,Bhubaneswar,East,6.17,17,1.098,None,False
SYN2024121900583,29,4.7,18.549656,73.931999,18.649826,73.943769,2024-12-19,11:28:48,11:37:48,Fog,Low,scooter,Metropolitian,52,Outdoors,Pune,West,1.26,9,1.098,None,False
SYN2024121900933,32,4.7,26.714185,80.910416,26.64791,80.865464,2024-12-19,23:10:20,23:32:20,Windy,Jam,scooter,Metropolitian,89,Cosmetics,Lucknow,North,4.47,22,1.098,None,False
SYN2024121900020,32,4.2,19.10421,72.86057,19.330594,72.778135,2024-12-19,22:42:05,22:50:05,Stormy,Low,motorcycle,Metropolitian,71,Outdoors,Mumbai,West,8.67,8,1.098,None,False
SYN2024121900387,27,4.6,26.86514,75.833679,26.891391,75.810641,2024-12-19,20:41:21,20:50:21,Sandstorms,Jam,motorcycle,Metropolitian,94,Pet Supplies,Jaipur,North,2.29,9,1.098,None,False
SYN2024121900515,37,4.9,12.979004,77.510977,13.169682,77.240899,2024-12-19,23:37:10,23:45:10,Windy,Jam,scooter,Metropolitian,124,Pet Supplies,Bengaluru,South,29.26,8,1.098,None,False
SYN2024121900673,28,4.4,23.313524,77.532696,23.468893,77.450847,2024-12-19,18:15:24,18:29:24,Fog,Low,motorcycle,Metropolitian,77,Jewelry,Bhopal,Central,8.36,14,1.098,None,False
SYN2024121900248,34,5.0,22.554334,88.424467,22.353579,88.487776,2024-12-19,23:07:50,23:16:50,Windy,Low,scooter,Metropolitian,60,Sports,Kolkata,East,6.52,9,1.098,None,False
SYN2024121900740,36,5.0,20.416531,85.781575,20.296489,85.715564,2024-12-19,18:00:32,18:14:32,Fog,Jam,motorcycle,Metropolitian,95,Books,Bhubaneswar,East,6.89,14,1.098,None,False
SYN2024121900000,33,4.4,23.167566,77.456341,23.15408,77.504699,2024-12-19,16:57:39,17:02:39,Sandstorms,Medium,motorcycle,Metropolitian,60,Grocery,Bhopal,Central,4.94,5,1.098,None,False
SYN2024121900987,18,4.9,17.478507,78.378409,17.354458,78.383603,2024-12-19,21:13:09,21:23:09,Windy,Medium,scooter,Metropolitian,27,Toys,Hyderabad,South,0.6,10,1.098,None,False
SYN2024121900074,33,4.5,22.750934,75.880414,22.720829,75.828449,2024-12-19,19:06:25,19:16:25,Windy,Medium,scooter,Metropolitian,40,Apparel,Indore,Central,5.33,10,1.098,None,False
SYN2024121900912,25,4.6,19.064711,73.04291,18.987622,73.016935,2024-12-19,10:29:09,10:39:09,Sunny,High,motorcycle,Metropolitian,57,Toys,Mumbai,West,2.73,10,1.098,None,False
SYN2024121900354,28,4.4,26.769293,80.904714,26.706443,80.757473,2024-12-19,22:20:51,22:28:51,Cloudy,Medium,motorcycle,Metropolitian,106,Clothing,Lucknow,North,14.62,8,1.098,None,False
SYN2024121900444,36,4.4,13.000086,80.346542,13.044439,80.470286,2024-12-19,23:07:43,23:20:43,Sandstorms,Medium,motorcycle,Urban,68,Grocery,Chennai,South,13.41,13,1.098,None,False
SYN2024121900780,31,4.5,28.616122,77.232433,28.628094,77.008568,2024-12-19,08:54:46,09:03:46,Stormy,Low,scooter,Urban,82,Apparel,Delhi,North,21.85,9,1.098,None,False
SYN2024121900704,32,4.6,26.807213,80.947343,26.614483,80.868864,2024-12-19,10:11:32,10:28:32,Cloudy,Jam,motorcycle,Metropolitian,101,Apparel,Lucknow,North,7.8,17,1.098,None,False
SYN2024121900169,38,4.7,22.549576,88.33296,22.531742,88.455145,2024-12-19,10:48:30,11:00:30,Windy,Jam,van,Metropolitian,85,Jewelry,Kolkata,East,12.55,12,1.098,None,False
SYN2024121900124,40,4.8,18.459052,73.858757,18.555064,73.770727,2024-12-19,15:22:18,15:31:18,Sandstorms,Low,motorcycle,Urban,41,Toys,Pune,West,9.28,9,1.098,None,False
SYN2024121900646,24,4.8,22.699605,75.927674,22.606053,75.902187,2024-12-19,23:10:44,23:28:44,Stormy,Jam,motorcycle,Metropolitian,53,Outdoors,Indore,Central,2.62,18,1.098,None,False
SYN2024121900744,27,5.0,26.787993,80.937939,26.755757,81.030938,2024-12-19,10:53:48,11:08:48,Stormy,Low,motorcycle,Metropolitian,65,Books,Lucknow,North,9.23,15,1.098,None,False
SYN2024121900033,32,4.8,23.192798,77.401022,23.352509,77.548041,2024-12-19,11:18:46,11:33:46,Cloudy,Jam,motorcycle,Urban,106,Books,Bhopal,Central,15.02,15,1.098,None,False
SYN2024121900617,24,4.7,28.685479,77.299412,28.710054,77.29827,2024-12-19,22:04:41,22:14:41,Cloudy,Low,motorcycle,Metropolitian,57,Cosmetics,Delhi,North,0.5,10,1.098,None,False
SYN2024121901034,30,4.6,22.499908,88.369602,22.467336,88.382734,2024-12-19,21:07:15,21:23:15,Cloudy,Jam,motorcycle,Metropolitian,74,Grocery,Kolkata,East,1.35,16,1.098,None,False
SYN2024121900715,26,4.1,27.019297,75.673561,26.998716,75.766283,2024-12-19,21:22:59,21:34:59,Stormy,Low,scooter,Urban,25,Skincare,Jaipur,North,9.19,12,1.098,None,False
SYN2024121900951,30,4.9,17.440436,78.535381,17.424042,78.671039,2024-12-19,21:24:10,21:32:10,Sunny,Medium,motorcycle,Metropolitian,75,Toys,Hyderabad,South,14.39,8,1.098,None,False
SYN2024121900272,40,4.6,19.171879,72.921722,19.185097,72.888981,2024-12-19,17:09:30,17:22:30,Sandstorms,Low,motorcycle,Metropolitian,50,Electronics,Mumbai,West,3.44,13,1.098,None,False
SYN2024121901065,27,4.9,28.593567,77.275328,28.604795,77.281196,2024-12-19,23:27:41,23:34:41,Fog,Low,motorcycle,Metropolitian,52,Grocery,Delhi,North,0.57,7,1.098,None,False
SYN2024122000321,27,5.0,18.602281,73.782095,18.714387,73.722877,2024-12-20,09:43:25,10:01:25,Stormy,Jam,motorcycle,Metropolitian,91,Pet Supplies,Pune,West,6.24,18,1.329,Christmas,False
SYN2024122000128,35,4.6,28.610516,77.046128,28.696752,77.087794,2024-12-20,18:06:53,18:16:53,Stormy,Low,scooter,Metropolitian,53,Grocery,Delhi,North,4.07,10,1.329,Christmas,False
SYN2024122000117,33,5.0,12.94221,77.626373,12.882152,77.763602,2024-12-20,17:50:56,18:09:56,Sunny,Jam,motorcycle,Metropolitian,109,Toys,Bengaluru,South,14.87,19,1.329,Christmas,False
SYN2024122000813,36,4.2,17.419986,78.44316,17.499372,78.392118,2024-12-20,14:34:29,14:52:29,Fog,Jam,motorcycle,Metropolitian,93,Cosmetics,Hyderabad,South,5.42,18,1.329,Christmas,False
SYN2024122000917,29,4.4,20.150966,85.868416,19.933565,85.894263,2024-12-20,21:25:29,21:42:29,Windy,Jam,scooter,Metropolitian,82,Toys,Bhubaneswar,East,2.73,17,1.329,Christmas,False
SYN2024122001106,26,4.9,26.8427,75.843317,26.842185,75.899733,2024-12-20,19:41:24,19:56:24,Sandstorms,Jam,motorcycle,Metropolitian,93,Outdoors,Jaipur,North,5.6,15,1.329,Christmas,False
SYN2024122000082,34,4.6,13.096293,80.146535,13.143304,79.952211,2024-12-20,21:32:42,21:43:42,Windy,High,scooter,Metropolitian,101,Sports,Chennai,South,21.04,11,1.329,Christmas,False
SYN2024122000696,32,4.6,22.708064,75.852947,22.655334,76.039011,2024-12-20,22:36:04,22:46:04,Fog,Low,scooter,Other,95,Electronics,Indore,Central,19.09,10,1.329,Christmas,False
SYN2024122000891,21,4.7,18.578499,73.831084,18.746142,73.909384,2024-12-20,20:49:26,21:03:26,Sandstorms,Jam,motorcycle,Metropolitian,72,Skincare,Pune,West,8.26,14,1.329,Christmas,False
SYN2024122001160,21,4.3,26.997298,81.001213,26.941007,80.625445,2024-12-20,21:38:03,21:57:03,Stormy,Medium,motorcycle,Metropolitian,171,Kitchen,Lucknow,North,35.0,19,1.329,Christmas,False
SYN2024122000612,22,4.9,23.193801,77.433674,23.186322,77.597687,2024-12-20,09:10:42,09:28:42,Sunny,Jam,motorcycle,Metropolitian,96,Clothing,Bhopal,Central,16.76,18,1.329,Christmas,False
SYN2024122000941,33,4.6,19.061199,72.74765,19.164271,72.714674,2024-12-20,08:03:29,08:21:29,Windy,Jam,motorcycle,Metropolitian,94,Kitchen,Mumbai,West,3.47,18,1.329,Christmas,False
SYN2024122000812,32,4.6,12.914956,77.700754,12.795214,77.599885,2024-12-20,19:26:55,19:32:55,Windy,Medium,scooter,Metropolitian,68,Electronics,Bengaluru,South,10.94,6,1.329,Christmas,False
SYN2024122001258,28,4.9,17.38417,78.441483,17.16146,78.368363,2024-12-20,20:02:18,20:21:18,Windy,Jam,scooter,Metropolitian,86,Skincare,Hyderabad,South,7.78,19,1.329,Christmas,False
SYN2024122000174,44,4.8,22.593722,88.331021,22.622681,88.372374,2024-12-20,19:57:02,20:14:02,Fog,High,motorcycle,Metropolitian,98,Books,Kolkata,East,4.25,17,1.329,Christmas,False
SYN2024122000989,33,4.6,22.950566,72.480026,22.859624,72.602678,2024-12-20,22:39:58,22:47:58,Cloudy,Low,motorcycle,Metropolitian,77,Skincare,Ahmedabad,West,12.56,8,1.329,Christmas,False
SYN2024122000462,40,4.4,23.241879,77.423023,23.209927,77.332261,2024-12-20,22:20:32,22:37:32,Stormy,Jam,motorcycle,Metropolitian,116,Books,Bhopal,Central,9.27,17,1.329,Christmas,False
SYN2024122000437,30,4.2,18.597557,73.88724,18.705492,73.929076,2024-12-20,23:15:41,23:25:41,Stormy,Medium,motorcycle,Urban,39,Home,Pune,West,4.41,10,1.329,Christmas,False
SYN2024122000964,24,4.3,28.741131,77.100611,28.895514,77.037916,2024-12-20,11:49:29,12:05:29,Fog,High,motorcycle,Urban,77,Clothing,Delhi,North,6.12,16,1.329,Christmas,False
SYN2024122000330,27,4.7,22.976863,72.680145,22.911798,72.618851,2024-12-20,20:10:30,20:16:30,Cloudy,Low,motorcycle,Metropolitian,70,Electronics,Ahmedabad,West,6.28,6,1.329,Christmas,False
SYN2024122000928,29,4.4,22.891486,72.592229,22.923844,72.599491,2024-12-20,20:21:45,20:35:45,Cloudy,Jam,van,Urban,63,Shoes,Ahmedabad,West,0.75,14,1.329,Christmas,False
SYN2024122000692,27,4.9,13.11103,80.29746,13.101116,80.236458,2024-12-20,20:29:43,20:48:43,Fog,High,scooter,Metropolitian,94,Home,Chennai,South,6.61,19,1.329,Christmas,False
SYN2024122001203,36,4.6,22.874764,72.48239,22.81288,72.359605,2024-12-20,22:59:36,23:15:36,Sunny,High,motorcycle,Metropolitian,89,Electronics,Ahmedabad,West,12.58,16,1.329,Christmas,False
SYN2024122000721,38,4.5,18.558943,73.837605,18.50666,73.886039,2024-12-20,20:05:11,20:14:11,Fog,Low,motorcycle,Metropolitian,67,Cosmetics,Pune,West,5.11,9,1.329,Christmas,False
SYN2024122000582,25,5.0,23.048772,72.622602,22.905038,72.676335,2024-12-20,17:42:22,17:48:22,Cloudy,Medium,motorcycle,Metropolitian,75,Books,Ahmedabad,West,5.51,6,1.329,Christmas,False
SYN2024122000915,27,5.0,26.76045,80.934898,26.778229,81.014866,2024-12-20,20:51:23,21:06:23,Windy,High,motorcycle,Urban,84,Apparel,Lucknow,North,7.94,15,1.329,Christmas,False
SYN2024122000635,19,4.4,19.147218,72.818151,19.301635,73.001952,2024-12-20,22:32:00,22:51:00,Sunny,Jam,motorcycle,Metropolitian,106,Skincare,Mumbai,West,19.3,19,1.329,Christmas,False
SYN2024122000726,36,4.6,28.484814,77.180176,28.529698,77.153598,2024-12-20,11:52:38,12:04:38,Stormy,Low,van,Metropolitian,57,Books,Delhi,North,2.6,12,1.329,Christmas,False
SYN2024122000704,29,5.0,28.642319,77.118128,28.664878,77.129052,2024-12-20,20:18:53,20:24:53,Fog,Low,van,Metropolitian,64,Sports,Delhi,North,1.07,6,1.329,Christmas,False
SYN2024122000981,26,4.4,28.517265,77.181505,28.557772,77.098763,2024-12-20,18:37:33,18:46:33,Sandstorms,Medium,motorcycle,Metropolitian,92,Kitchen,Delhi,North,8.08,9,1.329,Christmas,False
SYN2024122000644,35,4.5,13.051157,77.491127,13.006196,77.459463,2024-12-20,17:37:25,17:53:25,Sunny,Jam,scooter,Metropolitian,69,Cosmetics,Bengaluru,South,3.43,16,1.329,Christmas,False
SYN2024122001072,34,4.5,13.110935,80.348387,13.074791,80.243121,2024-12-20,18:04:26,18:17:26,Sunny,Jam,motorcycle,Other,89,Electronics,Chennai,South,11.4,13,1.329,Christmas,False
SYN2024122001202,33,4.7,13.11912,80.331064,13.151866,80.27716,2024-12-20,20:21:36,20:38:36,Windy,Jam,motorcycle,Urban,84,Home,Chennai,South,5.84,17,1.329,Christmas,False
SYN2024122000984,33,4.0,12.992076,77.658129,13.16429,77.610605,2024-12-20,21:56:55,22:16:55,Windy,High,scooter,Metropolitian,49,Kitchen,Bengaluru,South,5.16,20,1.329,Christmas,False
SYN2024122000640,34,4.1,13.085465,80.25602,12.936902,80.165467,2024-12-20,19:46:30,19:52:30,Windy,Low,motorcycle,Metropolitian,52,Skincare,Chennai,South,9.81,6,1.329,Christmas,False
SYN2024122000305,26,4.4,19.068301,72.976776,18.818637,72.930933,2024-12-20,19:29:19,19:49:19,Cloudy,Jam,scooter,Metropolitian,80,Outdoors,Mumbai,West,4.85,20,1.329,Christmas,False
SYN2024122000079,26,5.0,26.979034,80.904401,27.181507,80.907987,2024-12-20,17:49:35,18:09:35,Fog,Jam,van,Metropolitian,83,Outdoors,Lucknow,North,0.53,20,1.329,Christmas,False
SYN2024122000479,35,4.4,13.017132,77.672348,13.293465,77.37088,2024-12-20,23:14:59,23:21:59,Sandstorms,Low,motorcycle,Metropolitian,90,Home,Bengaluru,South,32.65,7,1.329,Christmas,False
SYN2024122000055,25,4.7,22.991551,72.515917,23.060748,72.710479,2024-12-20,20:24:52,20:42:52,Fog,Jam,scooter,Metropolitian,126,Clothing,Ahmedabad,West,19.91,18,1.329,Christmas,False
SYN2024122000916,39,4.8,13.010225,80.220961,12.85592,80.227699,2024-12-20,23:39:26,23:51:26,Stormy,Jam,scooter,Metropolitian,36,Electronics,Chennai,South,0.79,12,1.329,Christmas,False
SYN2024122000126,18,4.8,18.42606,73.826528,18.269898,73.805034,2024-12-20,12:59:03,13:07:03,Sunny,High,van,Metropolitian,56,Clothing,Pune,West,2.29,8,1.329,Christmas,False
SYN2024122001137,27,4.3,26.756706,75.927495,26.946906,75.980615,2024-12-20,23:21:18,23:38:18,Sunny,High,motorcycle,Urban,70,Sports,Jaipur,North,5.28,17,1.329,Christmas,False
SYN2024122000323,32,4.8,23.003901,72.487996,23.110704,72.486939,2024-12-20,09:48:45,09:56:45,Windy,Low,scooter,Urban,50,Shoes,Ahmedabad,West,0.5,8,1.329,Christmas,False
SYN2024122000442,32,4.7,23.166699,77.45149,23.130254,77.558118,2024-12-20,16:56:34,17:02:34,Windy,Low,scooter,Metropolitian,79,Snacks,Bhopal,Central,10.9,6,1.329,Christmas,False
SYN2024122000512,30,4.5,20.155182,85.823755,20.121219,85.912307,2024-12-20,23:44:29,23:52:29,Stormy,Low,motorcycle,Metropolitian,52,Kitchen,Bhubaneswar,East,9.24,8,1.329,Christmas,False
SYN2024122001305,32,4.6,18.402637,73.883729,18.630109,73.92588,2024-12-20,17:25:45,17:42:45,Stormy,Jam,motorcycle,Metropolitian,92,Jewelry,Pune,West,4.47,17,1.329,Christmas,False
SYN2024122000969,38,5.0,12.945293,77.686009,12.938937,77.491131,2024-12-20,08:10:59,08:24:59,Cloudy,Medium,motorcycle,Metropolitian,114,Cosmetics,Bengaluru,South,21.12,14,1.329,Christmas,False
SYN2024122001247,32,5.0,23.213398,77.375916,23.185097,77.397187,2024-12-20,19:40:03,19:48:03,Cloudy,Medium,van,Metropolitian,75,Outdoors,Bhopal,Central,2.17,8,1.329,Christmas,False
SYN2024122000367,31,4.6,26.86291,80.988847,26.93992,81.138823,2024-12-20,17:55:03,18:10:03,Windy,Jam,van,Metropolitian,93,Apparel,Lucknow,North,14.87,15,1.329,Christmas,False
SYN2024122001074,24,4.5,28.536795,77.28016,28.399726,77.200292,2024-12-20,21:16:27,21:24:27,Fog,High,van,Metropolitian,91,Apparel,Delhi,North,7.81,8,1.329,Christmas,False
SYN2024122000384,24,4.7,13.158279,80.227243,13.242411,80.175627,2024-12-20,20:34:07,20:39:07,Windy,Low,scooter,Metropolitian,47,Apparel,Chennai,South,5.59,5,1.329,Christmas,False
SYN2024122000907,34,4.7,20.333275,85.759895,20.228685,85.564003,2024-12-20,21:56:21,22:03:21,Sandstorms,Low,scooter,Metropolitian,51,Pet Supplies,Bhubaneswar,East,20.43,7,1.329,Christmas,False
SYN2024122000025,33,4.6,20.370652,85.75506,20.307001,85.977186,2024-12-20,19:11:49,19:30:49,Cloudy,Jam,van,Urban,123,Apparel,Bhubaneswar,East,23.16,19,1.329,Christmas,False
SYN2024122000497,20,4.9,22.910389,72.491537,23.050066,72.419998,2024-12-20,18:12:32,18:29:32,Cloudy,Jam,motorcycle,Metropolitian,108,Home,Ahmedabad,West,7.33,17,1.329,Christmas,False
SYN2024122001100,22,4.2,13.052296,77.587126,12.886903,77.544753,2024-12-20,19:50:50,20:01:50,Cloudy,Low,motorcycle,Metropolitian,71,Jewelry,Bengaluru,South,4.6,11,1.329,Christmas,False
SYN2024122000884,36,4.8,20.2807,85.708395,20.246858,85.70276,2024-12-20,20:34:08,20:37:08,Fog,Low,motorcycle,Metropolitian,39,Snacks,Bhubaneswar,East,0.59,3,1.329,Christmas,False
SYN2024122000020,30,4.9,23.011551,72.459052,23.002506,72.631754,2024-12-20,13:07:56,13:22:56,Cloudy,Jam,scooter,Metropolitian,130,Apparel,Ahmedabad,West,17.68,15,1.329,Christmas,False
SYN2024122001236,29,4.8,13.08403,80.263802,12.967568,80.21095,2024-12-20,23:49:22,00:03:22,Windy,Jam,motorcycle,Urban,83,Jewelry,Chennai,South,5.73,14,1.329,Christmas,False
SYN2024122001176,35,4.7,17.247479,78.474042,17.206159,78.646925,2024-12-20,18:29:40,18:38:40,Windy,Medium,motorcycle,Metropolitian,98,Apparel,Hyderabad,South,18.36,9,1.329,Christmas,False
SYN2024122000471,27,4.7,26.80373,80.934335,26.882287,80.846787,2024-12-20,19:07:10,19:25:10,Stormy,Jam,motorcycle,Urban,90,Skincare,Lucknow,North,8.69,18,1.329,Christmas,False
SYN2024122000887,23,4.5,17.473069,78.471867,17.579497,78.646983,2024-12-20,22:18:23,22:34:23,Sandstorms,Jam,scooter,Metropolitian,116,Outdoors,Hyderabad,South,18.57,16,1.329,Christmas,False
SYN2024122000948,27,4.8,18.498549,73.962247,18.551369,73.891358,2024-12-20,22:00:48,22:03:48,Sandstorms,Medium,motorcycle,Metropolitian,84,Toys,Pune,West,7.47,3,1.329,Christmas,False
SYN2024122000718,40,4.3,17.457325,78.473638,17.428134,78.499619,2024-12-20,17:30:51,17:50:51,Stormy,Jam,motorcycle,Metropolitian,83,Pet Supplies,Hyderabad,South,2.76,20,1.329,Christmas,False
SYN2024122000733,33,4.5,20.331176,85.813154,20.272793,85.689986,2024-12-20,10:51:03,11:03:03,Sandstorms,Low,motorcycle,Metropolitian,69,Skincare,Bhubaneswar,East,12.85,12,1.329,Christmas,False
SYN2024122000059,36,4.5,26.77708,75.786433,26.962174,75.531997,2024-12-20,20:36:49,20:56:49,Sunny,Jam,motorcycle,Metropolitian,120,Skincare,Jaipur,North,25.24,20,1.329,Christmas,False
SYN2024122000472,22,4.8,22.548827,88.414527,22.527576,88.316366,2024-12-20,19:33:50,19:53:50,Stormy,Jam,scooter,Urban,65,Snacks,Kolkata,East,10.08,20,1.329,Christmas,False
SYN2024122001025,29,4.5,23.104433,72.635236,23.144475,72.706204,2024-12-20,22:22:00,22:34:00,Stormy,Low,motorcycle,Metropolitian,71,Shoes,Ahmedabad,West,7.26,12,1.329,Christmas,False
SYN2024122000611,36,4.7,22.520338,88.303117,22.395747,88.252714,2024-12-20,23:42:19,23:47:19,Windy,Medium,van,Urban,56,Skincare,Kolkata,East,5.19,5,1.329,Christmas,False
SYN2024122000398,30,4.6,23.183676,77.329791,23.381694,77.5121,2024-12-20,19:49:45,20:05:45,Sandstorms,Jam,scooter,Metropolitian,122,Kitchen,Bhopal,Central,18.62,16,1.329,Christmas,False
SYN2024122000587,36,4.9,19.13563,72.776973,19.097852,72.551939,2024-12-20,22:45:08,22:52:08,Cloudy,Low,motorcycle,Metropolitian,116,Books,Mumbai,West,23.64,7,1.329,Christmas,False
SYN2024122000065,29,4.4,18.579074,73.861467,18.512835,73.748577,2024-12-20,20:27:13,20:37:13,Sandstorms,Jam,motorcycle,Metropolitian,125,Outdoors,Pune,West,11.9,10,1.329,Christmas,False
SYN2024122000265,20,4.7,19.119518,72.81314,19.234117,72.768444,2024-12-20,17:21:23,17:34:23,Fog,Jam,van,Metropolitian,106,Books,Mumbai,West,4.7,13,1.329,Christmas,False
SYN2024122000622,25,4.8,13.110383,80.286088,13.288723,80.471592,2024-12-20,15:09:55,15:21:55,Cloudy,Low,motorcycle,Other,78,Jewelry,Chennai,South,20.09,12,1.329,Christmas,False
SYN2024122000933,23,4.6,19.050679,72.896989,18.987855,73.051455,2024-12-20,20:41:02,20:56:02,Windy,High,van,Metropolitian,97,Electronics,Mumbai,West,16.24,15,1.329,Christmas,False
SYN2024122000965,35,4.4,26.684845,80.92805,26.762699,81.081466,2024-12-20,09:08:34,09:21:34,Stormy,Low,motorcycle,Metropolitian,75,Books,Lucknow,North,15.24,13,1.329,Christmas,False
SYN2024122000689,32,4.5,23.031579,72.632405,22.99775,72.639917,2024-12-20,20:23:02,20:34:02,Windy,Medium,scooter,Metropolitian,46,Toys,Ahmedabad,West,0.77,11,1.329,Christmas,False
SYN2024122001296,33,4.6,28.617547,77.303483,28.56874,77.472776,2024-12-20,16:13:10,16:29:10,Stormy,Jam,motorcycle,Metropolitian,133,Cosmetics,Delhi,North,16.53,16,1.329,Christmas,False
SYN2024122000671,25,4.5,23.149092,72.690986,23.210514,72.731045,2024-12-20,17:20:04,17:38:04,Sunny,Jam,van,Urban,46,Kitchen,Ahmedabad,West,4.1,18,1.329,Christmas,False
SYN2024122000661,31,4.7,26.83327,80.871855,26.801426,80.757206,2024-12-20,23:03:55,23:16:55,Sandstorms,High,motorcycle,Metropolitian,106,Skincare,Lucknow,North,11.38,13,1.329,Christmas,False
